date,time,AQI,PM2.5,PM2.5_24h,PM10,PM10_24h,SO2,SO2_24h,NO2,NO2_24h,O3,O3_24h,O3_8h,O3_8h_24h,CO,CO_24h,AT,DPT,SLP,WD,WSR
20160108.0,6.0,58.0,40.0,73.0,46.0,99.0,23.0,26.0,34.0,56.0,56.0,74.0,63.0,65.0,0.672,1.055,69.0,-79.0,10273.0,290.0,40.0
20160108.0,7.0,59.0,41.0,72.0,51.0,98.0,26.0,26.0,47.0,54.0,40.0,74.0,61.0,65.0,0.711,1.04,65.0,-77.0,10274.0,290.0,30.0
20160108.0,8.0,67.0,48.0,71.0,58.0,96.0,31.0,27.0,52.0,53.0,33.0,74.0,57.0,64.0,0.918,1.026,60.0,-75.0,10276.0,290.0,20.0
20160108.0,9.0,74.0,53.0,70.0,67.0,94.0,32.0,27.0,54.0,51.0,43.0,74.0,55.0,63.0,1.117,1.017,56.0,-73.0,10277.0,290.0,20.0
20160108.0,10.0,77.0,56.0,70.0,71.0,93.0,34.0,27.0,51.0,50.0,51.0,74.0,53.0,63.0,1.197,1.015,50.0,-63.0,10281.0,210.0,20.0
20160108.0,11.0,88.0,65.0,69.0,82.0,92.0,39.0,27.0,47.0,49.0,59.0,74.0,52.0,63.0,1.376,1.02,45.0,-52.0,10286.0,140.0,20.0
20160108.0,12.0,92.0,68.0,68.0,83.0,91.0,38.0,27.0,46.0,48.0,66.0,75.0,51.0,64.0,1.244,1.019,39.0,-42.0,10290.0,70.0,20.0
20160108.0,13.0,92.0,68.0,68.0,81.0,88.0,37.0,27.0,44.0,47.0,72.0,77.0,52.0,64.0,1.157,1.013,31.0,-35.0,10291.0,70.0,10.0
20160108.0,14.0,83.0,61.0,67.0,80.0,85.0,38.0,27.0,45.0,47.0,72.0,77.0,53.0,64.0,1.08,1.007,22.0,-29.0,10292.0,70.0,10.0
20160108.0,15.0,86.0,63.0,65.0,89.0,83.0,40.0,28.0,50.0,46.0,69.0,77.0,57.0,65.0,1.042,1.003,14.0,-22.0,10293.0,70.0,10.0
20160108.0,16.0,98.0,73.0,64.0,97.0,81.0,42.0,28.0,59.0,46.0,62.0,77.0,61.0,67.0,1.08,0.999,11.0,-21.0,10290.0,160.0,0.0
20160108.0,17.0,104.0,77.0,63.0,106.0,80.0,42.0,29.0,66.0,46.0,55.0,77.0,63.0,67.0,1.094,0.993,7.0,-20.0,10286.0,260.0,0.0
20160108.0,18.0,111.0,83.0,62.0,108.0,80.0,40.0,30.0,75.0,46.0,45.0,77.0,63.0,68.0,1.113,0.985,4.0,-19.0,10283.0,360.0,0.0
20160108.0,19.0,117.0,88.0,61.0,113.0,82.0,39.0,30.0,86.0,47.0,33.0,77.0,60.0,68.0,1.223,0.988,1.0,-19.0,10283.0,290.0,0.0
20160108.0,20.0,126.0,95.0,62.0,118.0,84.0,37.0,31.0,92.0,48.0,26.0,77.0,55.0,68.0,1.221,0.997,-1.0,-20.0,10283.0,220.0,0.0
20160108.0,21.0,128.0,97.0,62.0,122.0,86.0,33.0,32.0,87.0,50.0,24.0,77.0,50.0,68.0,1.182,1.006,-4.0,-20.0,10283.0,160.0,10.0
20160108.0,22.0,126.0,95.0,63.0,118.0,87.0,32.0,32.0,89.0,51.0,22.0,77.0,44.0,68.0,1.146,1.015,-2.0,-17.0,10287.0,130.0,10.0
20160108.0,23.0,126.0,95.0,65.0,116.0,89.0,34.0,32.0,93.0,54.0,19.0,77.0,36.0,68.0,1.12,1.023,0.0,-13.0,10290.0,110.0,10.0
20160109.0,0.0,126.0,95.0,67.0,112.0,90.0,34.0,33.0,98.0,57.0,13.0,77.0,30.0,68.0,1.121,1.035,2.0,-10.0,10294.0,90.0,10.0
20160109.0,1.0,126.0,95.0,68.0,114.0,91.0,34.0,34.0,94.0,59.0,12.0,77.0,24.0,68.0,1.144,1.0490000000000002,28.0,-18.0,10293.0,120.0,10.0
20160109.0,2.0,126.0,95.0,71.0,112.0,93.0,33.0,34.0,97.0,62.0,17.0,77.0,21.0,68.0,1.212,1.063,54.0,-27.0,10292.0,160.0,10.0
20160109.0,3.0,126.0,95.0,72.0,112.0,94.0,32.0,34.0,95.0,65.0,11.0,76.0,18.0,68.0,1.218,1.081,80.0,-35.0,10291.0,200.0,20.0
20160109.0,4.0,126.0,95.0,74.0,111.0,95.0,31.0,34.0,93.0,68.0,10.0,74.0,16.0,68.0,1.209,1.1,82.0,-33.0,10280.0,140.0,20.0
20160109.0,5.0,127.0,96.0,76.0,111.0,96.0,35.0,35.0,94.0,70.0,10.0,72.0,14.0,67.0,1.187,1.118,83.0,-32.0,10269.0,90.0,20.0
20160109.0,6.0,132.0,100.0,79.0,110.0,97.0,35.0,35.0,93.0,73.0,10.0,72.0,13.0,66.0,1.252,1.14,85.0,-30.0,10258.0,40.0,20.0
20160109.0,7.0,132.0,100.0,81.0,117.0,100.0,35.0,36.0,93.0,75.0,9.0,72.0,11.0,65.0,1.32,1.166,82.0,-27.0,10261.0,50.0,20.0
20160109.0,8.0,138.0,105.0,84.0,128.0,102.0,38.0,36.0,91.0,76.0,12.0,72.0,12.0,64.0,1.497,1.19,80.0,-24.0,10265.0,70.0,20.0
20160109.0,9.0,150.0,115.0,86.0,136.0,105.0,41.0,36.0,88.0,78.0,18.0,72.0,12.0,64.0,1.426,1.203,77.0,-21.0,10268.0,90.0,20.0
20160109.0,10.0,158.0,120.0,89.0,139.0,107.0,44.0,37.0,77.0,79.0,32.0,72.0,14.0,64.0,1.33,1.208,74.0,-20.0,10270.0,90.0,10.0
20160109.0,11.0,153.0,116.0,91.0,141.0,109.0,46.0,37.0,75.0,80.0,48.0,72.0,19.0,64.0,1.334,1.206,72.0,-19.0,10272.0,100.0,10.0
20160109.0,12.0,161.0,122.0,94.0,141.0,111.0,46.0,37.0,65.0,81.0,74.0,75.0,27.0,64.0,1.3019999999999998,1.209,69.0,-18.0,10274.0,110.0,10.0
20160109.0,13.0,160.0,121.0,96.0,135.0,113.0,45.0,38.0,59.0,82.0,94.0,94.0,43.0,67.0,1.277,1.214,69.0,-16.0,10272.0,100.0,10.0
20160109.0,14.0,164.0,124.0,98.0,136.0,115.0,44.0,38.0,62.0,82.0,102.0,102.0,54.0,68.0,1.277,1.222,70.0,-14.0,10271.0,90.0,10.0
20160109.0,15.0,177.0,133.0,101.0,145.0,118.0,43.0,38.0,68.0,83.0,101.0,104.0,65.0,70.0,1.271,1.232,70.0,-12.0,10269.0,90.0,10.0
20160109.0,16.0,172.0,130.0,104.0,150.0,120.0,44.0,38.0,78.0,84.0,95.0,104.0,74.0,75.0,1.263,1.239,71.0,-11.0,10267.0,90.0,10.0
20160109.0,17.0,172.0,130.0,106.0,153.0,123.0,44.0,38.0,84.0,84.0,88.0,106.0,81.0,82.0,1.291,1.247,73.0,-11.0,10265.0,100.0,10.0
20160109.0,18.0,171.0,129.0,108.0,159.0,126.0,41.0,38.0,91.0,85.0,73.0,106.0,85.0,86.0,1.369,1.258,74.0,-10.0,10263.0,110.0,10.0
20160109.0,19.0,170.0,128.0,109.0,156.0,128.0,40.0,38.0,85.0,85.0,73.0,106.0,88.0,89.0,1.331,1.263,75.0,1.0,10258.0,80.0,10.0
20160109.0,20.0,164.0,124.0,111.0,142.0,129.0,39.0,39.0,88.0,85.0,67.0,106.0,87.0,89.0,1.3119999999999998,1.266,76.0,11.0,10253.0,60.0,10.0
20160109.0,21.0,158.0,120.0,112.0,130.0,129.0,38.0,39.0,85.0,85.0,69.0,106.0,83.0,89.0,1.253,1.269,77.0,22.0,10248.0,40.0,20.0
20160109.0,22.0,148.0,113.0,113.0,128.0,130.0,37.0,39.0,85.0,85.0,67.0,106.0,79.0,89.0,1.2009999999999998,1.271,80.0,29.0,10252.0,50.0,20.0
20160109.0,23.0,141.0,107.0,113.0,124.0,130.0,37.0,39.0,82.0,84.0,65.0,106.0,74.0,89.0,1.135,1.272,82.0,35.0,10255.0,60.0,20.0
20160110.0,0.0,133.0,101.0,113.0,126.0,131.0,38.0,39.0,77.0,83.0,60.0,106.0,70.0,89.0,1.047,1.269,85.0,42.0,10259.0,70.0,20.0
20160110.0,1.0,120.0,90.0,113.0,115.0,131.0,39.0,39.0,69.0,82.0,56.0,106.0,66.0,89.0,0.958,1.261,91.0,48.0,10260.0,70.0,20.0
20160110.0,2.0,110.0,82.0,112.0,107.0,131.0,38.0,40.0,69.0,81.0,67.0,113.0,66.0,89.0,0.884,1.248,97.0,53.0,10261.0,70.0,20.0
20160110.0,3.0,100.0,75.0,112.0,104.0,132.0,37.0,40.0,67.0,80.0,51.0,113.0,63.0,89.0,0.835,1.232,103.0,59.0,10262.0,70.0,20.0
20160110.0,4.0,94.0,70.0,110.0,84.0,130.0,36.0,40.0,68.0,79.0,49.0,113.0,61.0,89.0,0.8340000000000001,1.216,103.0,58.0,10253.0,70.0,20.0
20160110.0,5.0,93.0,69.0,110.0,84.0,129.0,33.0,40.0,66.0,78.0,48.0,113.0,58.0,89.0,0.8270000000000001,1.2009999999999998,102.0,57.0,10245.0,70.0,30.0
20160110.0,6.0,94.0,70.0,108.0,86.0,129.0,30.0,40.0,66.0,77.0,45.0,113.0,55.0,89.0,0.831,1.1840000000000002,102.0,56.0,10236.0,70.0,40.0
20160110.0,7.0,96.0,71.0,107.0,87.0,127.0,28.0,40.0,82.0,76.0,27.0,113.0,50.0,89.0,0.863,1.164,101.0,56.0,10240.0,70.0,40.0
20160110.0,8.0,97.0,72.0,106.0,84.0,123.0,26.0,39.0,89.0,76.0,20.0,113.0,46.0,89.0,0.904,1.14,99.0,56.0,10243.0,70.0,40.0
20160110.0,9.0,93.0,69.0,104.0,85.0,118.0,25.0,38.0,85.0,76.0,26.0,113.0,41.0,89.0,0.93,1.119,98.0,56.0,10247.0,70.0,40.0
20160110.0,10.0,89.0,66.0,101.0,86.0,116.0,26.0,38.0,83.0,76.0,31.0,113.0,37.0,89.0,0.958,1.104,94.0,58.0,10250.0,70.0,30.0
20160110.0,11.0,87.0,64.0,99.0,92.0,114.0,27.0,37.0,76.0,76.0,40.0,113.0,35.0,89.0,0.86,1.084,91.0,61.0,10254.0,70.0,30.0
20160110.0,12.0,89.0,58.0,97.0,126.0,114.0,26.0,36.0,67.0,76.0,52.0,113.0,36.0,89.0,0.7879999999999999,1.062,87.0,63.0,10257.0,70.0,30.0
20160110.0,13.0,75.0,54.0,94.0,90.0,113.0,25.0,35.0,60.0,76.0,62.0,113.0,38.0,89.0,0.7559999999999999,1.041,85.0,65.0,10256.0,60.0,20.0
20160110.0,14.0,66.0,47.0,91.0,49.0,111.0,24.0,34.0,63.0,76.0,58.0,113.0,39.0,89.0,0.743,1.019,84.0,66.0,10254.0,50.0,20.0
20160110.0,15.0,66.0,47.0,87.0,55.0,106.0,26.0,33.0,65.0,76.0,54.0,109.0,43.0,89.0,0.718,0.995,82.0,68.0,10253.0,40.0,20.0
20160110.0,16.0,65.0,46.0,83.0,61.0,101.0,26.0,33.0,65.0,76.0,53.0,105.0,47.0,88.0,0.706,0.972,80.0,65.0,10252.0,40.0,20.0
20160110.0,17.0,67.0,48.0,80.0,63.0,94.0,23.0,32.0,61.0,75.0,54.0,95.0,50.0,88.0,0.72,0.948,79.0,63.0,10250.0,40.0,20.0
20160110.0,18.0,72.0,52.0,77.0,64.0,87.0,19.0,31.0,56.0,73.0,57.0,93.0,53.0,88.0,0.755,0.923,77.0,60.0,10249.0,40.0,30.0
20160110.0,19.0,78.0,57.0,74.0,64.0,84.0,18.0,30.0,55.0,72.0,56.0,89.0,56.0,87.0,0.8029999999999999,0.901,75.0,58.0,10246.0,50.0,30.0
20160110.0,20.0,80.0,58.0,71.0,47.0,81.0,18.0,29.0,52.0,71.0,60.0,89.0,57.0,83.0,0.7909999999999999,0.879,74.0,55.0,10244.0,60.0,30.0
20160110.0,21.0,80.0,58.0,68.0,41.66666666666666,79.0,17.0,28.0,46.0,69.0,69.0,91.0,57.0,79.0,0.777,0.8590000000000001,72.0,53.0,10241.0,70.0,30.0
20160110.0,22.0,77.0,56.0,66.0,36.333333333333336,77.0,17.0,27.0,43.0,67.0,71.0,89.0,59.0,75.0,0.758,0.841,72.0,50.0,10245.0,50.0,30.0
20160110.0,23.0,74.0,53.0,64.0,31.0,75.0,17.0,27.0,40.0,66.0,74.0,92.0,61.0,71.0,0.7559999999999999,0.825,72.0,46.0,10249.0,30.0,30.0
20160111.0,0.0,72.0,52.0,62.0,36.0,74.0,16.0,26.0,39.0,64.0,76.0,92.0,65.0,69.0,0.742,0.812,72.0,43.0,10253.0,20.0,30.0
20160111.0,1.0,77.0,56.0,60.0,35.5,73.0,18.0,25.0,43.0,63.0,68.0,92.0,66.0,68.0,0.7170000000000001,0.802,73.0,45.0,10256.0,20.0,30.0
20160111.0,2.0,80.0,58.0,60.0,35.0,73.0,17.0,24.0,42.0,62.0,76.0,86.0,69.0,70.0,0.738,0.7959999999999999,73.0,47.0,10258.0,30.0,30.0
20160111.0,3.0,77.0,56.0,59.0,34.5,73.0,16.0,23.0,30.0,60.0,84.0,89.0,72.0,73.0,0.6859999999999999,0.79,74.0,49.0,10261.0,40.0,30.0
20160111.0,4.0,75.0,54.0,58.0,34.0,72.0,15.0,22.0,24.0,58.0,87.0,91.0,76.0,76.0,0.66,0.7829999999999999,77.0,42.0,10254.0,40.0,30.0
20160111.0,5.0,60.0,42.0,57.0,33.5,71.0,14.0,21.0,19.0,56.0,92.0,94.0,78.0,78.0,0.594,0.773,81.0,34.0,10246.0,40.0,30.0
20160111.0,6.0,42.0,29.0,55.0,33.0,70.0,13.0,21.0,22.0,55.0,86.0,94.0,80.0,80.0,0.573,0.762,84.0,27.0,10239.0,40.0,40.0
20160111.0,7.0,41.0,27.0,53.0,32.5,69.0,12.0,20.0,32.0,53.0,76.0,94.0,81.0,81.0,0.624,0.753,79.0,33.0,10243.0,40.0,40.0
20160111.0,8.0,46.0,32.0,52.0,32.0,66.0,13.0,20.0,45.0,51.0,68.0,95.0,80.0,82.0,0.741,0.746,75.0,39.0,10246.0,40.0,40.0
20160111.0,9.0,67.0,48.0,51.0,52.0,65.0,15.0,19.0,49.0,49.0,68.0,95.0,80.0,82.0,0.836,0.742,70.0,45.0,10250.0,40.0,50.0
20160111.0,10.0,83.0,61.0,50.0,65.0,63.0,15.0,19.0,49.0,48.0,66.0,95.0,78.0,82.0,0.883,0.738,67.0,43.0,10258.0,40.0,40.0
20160111.0,11.0,82.0,60.0,50.0,55.0,61.0,15.0,18.0,40.0,46.0,70.0,95.0,77.0,82.0,0.8170000000000001,0.736,65.0,40.0,10267.0,40.0,40.0
20160111.0,12.0,76.0,55.0,50.0,54.33333333333334,60.0,18.0,18.0,37.0,45.0,69.0,95.0,75.0,82.0,0.84,0.7390000000000001,62.0,38.0,10275.0,40.0,40.0
20160111.0,13.0,74.0,53.0,50.0,53.66666666666666,59.0,21.0,18.0,33.0,44.0,77.0,95.0,73.0,82.0,0.81,0.741,58.0,32.0,10280.0,40.0,30.0
20160111.0,14.0,75.0,54.0,51.0,53.0,59.0,22.0,18.0,35.0,43.0,80.0,95.0,72.0,82.0,0.8140000000000001,0.7440000000000001,53.0,27.0,10284.0,40.0,30.0
20160111.0,15.0,81.0,59.0,51.0,72.0,61.0,23.0,17.0,38.0,41.0,77.0,95.0,72.0,82.0,0.8370000000000001,0.7490000000000001,49.0,21.0,10289.0,40.0,30.0
20160111.0,16.0,81.0,59.0,52.0,82.0,65.0,18.0,17.0,40.0,40.0,68.0,95.0,72.0,82.0,0.835,0.754,48.0,16.0,10290.0,30.0,30.0
20160111.0,17.0,67.0,48.0,51.0,67.0,66.0,14.0,17.0,38.0,40.0,67.0,95.0,72.0,83.0,0.745,0.755,46.0,11.0,10292.0,20.0,30.0
20160111.0,18.0,58.0,40.0,51.0,44.0,64.0,13.0,16.0,38.0,39.0,64.0,95.0,72.0,83.0,0.755,0.7559999999999999,45.0,6.0,10293.0,20.0,30.0
20160111.0,19.0,55.0,38.0,50.0,44.0,65.0,12.0,16.0,34.0,38.0,65.0,95.0,71.0,83.0,0.736,0.753,44.0,5.0,10293.0,20.0,30.0
20160111.0,20.0,53.0,36.0,49.0,39.0,64.0,12.0,16.0,33.0,37.0,65.0,95.0,71.0,83.0,0.72,0.75,43.0,3.0,10292.0,20.0,30.0
20160111.0,21.0,46.0,32.0,48.0,37.0,64.0,12.0,16.0,27.0,36.0,71.0,95.0,70.0,83.0,0.669,0.745,42.0,2.0,10292.0,20.0,40.0
20160111.0,22.0,42.0,29.0,47.0,33.0,63.0,13.0,16.0,23.0,35.0,78.0,95.0,70.0,83.0,0.593,0.738,41.0,-0.0,10296.0,130.0,30.0
20160111.0,23.0,40.0,28.0,46.0,39.0,61.0,14.0,15.0,22.0,35.0,82.0,95.0,70.0,83.0,0.617,0.732,40.0,-3.0,10299.0,240.0,20.0
20160112.0,0.0,49.0,34.0,45.0,39.0,59.0,15.0,15.0,21.0,34.0,84.0,95.0,72.0,83.0,0.639,0.728,39.0,-5.0,10303.0,360.0,20.0
20160112.0,1.0,54.0,37.0,44.0,41.0,59.0,15.0,15.0,20.0,33.0,82.0,95.0,74.0,83.0,0.685,0.727,40.0,-4.0,10304.0,240.0,20.0
20160112.0,2.0,46.0,32.0,43.0,42.0,59.0,15.0,15.0,18.0,32.0,93.0,106.0,78.0,84.0,0.6,0.721,42.0,-2.0,10306.0,130.0,20.0
20160112.0,3.0,42.0,29.0,42.0,34.0,57.0,15.0,15.0,15.0,31.0,81.0,106.0,80.0,85.0,0.5710000000000001,0.716,43.0,-1.0,10307.0,20.0,20.0
20160112.0,4.0,42.0,27.0,41.0,34.0,54.0,15.0,15.0,15.0,31.0,82.0,106.0,82.0,85.0,0.552,0.7120000000000001,42.0,-6.0,10299.0,120.0,20.0
20160112.0,5.0,42.0,27.0,40.0,30.0,52.0,15.0,15.0,14.0,31.0,82.0,100.0,83.0,85.0,0.537,0.71,41.0,-10.0,10292.0,220.0,20.0
20160112.0,6.0,42.0,28.0,41.0,37.0,51.0,16.0,15.0,19.0,31.0,75.0,98.0,83.0,85.0,0.5589999999999999,0.7090000000000001,40.0,-15.0,10284.0,320.0,30.0
20160112.0,7.0,45.0,31.0,41.0,39.0,49.0,17.0,16.0,27.0,30.0,65.0,98.0,80.0,84.0,0.614,0.7090000000000001,39.0,-17.0,10284.0,330.0,20.0
20160112.0,8.0,49.0,34.0,41.0,43.0,47.0,18.0,16.0,36.0,30.0,55.0,98.0,77.0,84.0,0.687,0.706,38.0,-19.0,10283.0,340.0,20.0
20160112.0,9.0,54.0,37.0,40.0,49.0,47.0,18.0,16.0,34.0,29.0,56.0,98.0,74.0,84.0,0.669,0.6990000000000001,37.0,-21.0,10283.0,360.0,20.0
20160112.0,10.0,55.0,38.0,39.0,49.0,47.0,19.0,16.0,35.0,29.0,55.0,98.0,69.0,83.0,0.708,0.6920000000000001,34.0,-24.0,10287.0,330.0,20.0
20160112.0,11.0,53.0,36.0,38.0,48.0,47.0,18.0,16.0,34.0,29.0,58.0,98.0,66.0,83.0,0.679,0.6859999999999999,32.0,-26.0,10291.0,310.0,20.0
20160112.0,12.0,50.0,35.0,38.0,49.0,48.0,17.0,17.0,36.0,29.0,52.0,86.0,61.0,81.0,0.664,0.6779999999999999,29.0,-29.0,10295.0,290.0,20.0
20160112.0,13.0,54.0,37.0,37.0,49.0,47.0,16.0,16.0,32.0,29.0,56.0,98.0,59.0,83.0,0.639,0.672,26.0,-30.0,10297.0,280.0,20.0
20160112.0,14.0,60.0,42.0,37.0,56.0,47.0,15.0,16.0,34.0,28.0,54.0,98.0,57.0,83.0,0.662,0.664,23.0,-32.0,10298.0,270.0,20.0
20160112.0,15.0,70.0,50.0,36.0,63.0,47.0,16.0,16.0,34.0,28.0,55.0,98.0,55.0,83.0,0.6579999999999999,0.657,20.0,-33.0,10300.0,270.0,30.0
20160112.0,16.0,76.0,55.0,36.0,70.0,46.0,18.0,15.0,38.0,28.0,54.0,98.0,55.0,83.0,0.7140000000000001,0.652,15.0,-35.0,10299.0,270.0,30.0
20160112.0,17.0,74.0,53.0,36.0,65.0,46.0,17.0,16.0,37.0,28.0,56.0,98.0,55.0,83.0,0.6990000000000001,0.65,9.0,-37.0,10298.0,280.0,30.0
20160112.0,18.0,69.0,49.0,36.0,59.0,47.0,17.0,16.0,38.0,28.0,53.0,98.0,55.0,83.0,0.7240000000000001,0.648,4.0,-39.0,10297.0,290.0,30.0
20160112.0,19.0,67.0,48.0,37.0,61.0,48.0,16.0,16.0,41.0,28.0,48.0,98.0,53.0,83.0,0.727,0.648,2.0,-39.0,10295.0,280.0,20.0
20160112.0,20.0,67.0,48.0,38.0,58.0,49.0,16.0,16.0,37.0,29.0,49.0,98.0,53.0,83.0,0.6629999999999999,0.6459999999999999,1.0,-38.0,10293.0,270.0,20.0
20160112.0,21.0,69.0,49.0,38.0,59.0,49.0,16.0,16.0,36.0,29.0,48.0,98.0,52.0,83.0,0.645,0.645,-1.0,-38.0,10291.0,270.0,20.0
20160112.0,22.0,67.0,48.0,39.0,57.0,50.0,18.0,16.0,41.0,30.0,41.0,98.0,51.0,83.0,0.7,0.649,-1.0,-39.0,10292.0,260.0,20.0
20160112.0,23.0,74.0,53.0,40.0,62.0,50.0,21.0,17.0,44.0,31.0,34.0,98.0,48.0,83.0,0.691,0.652,-0.0,-39.0,10294.0,250.0,20.0
20160113.0,0.0,77.0,56.0,41.0,65.0,51.0,22.0,17.0,46.0,32.0,31.0,96.0,45.0,83.0,0.7040000000000001,0.655,0.0,-40.0,10295.0,250.0,30.0
20160113.0,1.0,78.0,57.0,42.0,68.0,52.0,31.0,18.0,49.0,33.0,28.0,96.0,42.0,83.0,1.221,0.677,8.0,-40.0,10294.0,260.0,30.0
20160113.0,2.0,89.0,66.0,43.0,82.0,53.0,35.0,18.0,56.0,35.0,31.0,83.0,39.0,83.0,1.557,0.7170000000000001,16.0,-39.0,10293.0,270.0,30.0
20160113.0,3.0,98.0,73.0,45.0,88.0,55.0,34.0,19.0,51.0,36.0,26.0,83.0,36.0,83.0,1.272,0.747,24.0,-39.0,10292.0,290.0,40.0
20160113.0,4.0,114.0,85.0,47.0,98.0,57.0,38.0,20.0,50.0,37.0,28.0,82.0,34.0,83.0,1.4580000000000002,0.785,27.0,-39.0,10283.0,270.0,40.0
20160113.0,5.0,133.0,101.0,51.0,109.0,59.0,42.0,21.0,60.0,39.0,19.0,76.0,30.0,83.0,1.614,0.83,29.0,-38.0,10274.0,260.0,40.0
20160113.0,6.0,131.0,99.0,53.0,113.0,61.0,39.0,22.0,59.0,41.0,17.0,68.0,27.0,80.0,1.3259999999999998,0.862,32.0,-38.0,10265.0,250.0,50.0
20160113.0,7.0,132.0,100.0,56.0,115.0,65.0,40.0,23.0,62.0,43.0,13.0,66.0,24.0,77.0,1.3030000000000002,0.8909999999999999,29.0,-36.0,10267.0,250.0,40.0
20160113.0,8.0,136.0,103.0,59.0,119.0,68.0,42.0,24.0,61.0,43.0,14.0,65.0,22.0,74.0,1.318,0.918,25.0,-35.0,10270.0,260.0,30.0
20160113.0,9.0,141.0,107.0,62.0,131.0,71.0,44.0,25.0,56.0,44.0,20.0,65.0,21.0,69.0,1.328,0.945,22.0,-33.0,10272.0,270.0,30.0
20160113.0,10.0,147.0,112.0,65.0,131.0,75.0,48.0,27.0,56.0,45.0,25.0,64.0,20.0,66.0,1.449,0.976,18.0,-35.0,10274.0,270.0,30.0
20160113.0,11.0,161.0,122.0,69.0,142.0,78.0,50.0,28.0,57.0,46.0,33.0,63.0,21.0,62.0,1.624,1.016,13.0,-37.0,10277.0,270.0,30.0
20160113.0,12.0,171.0,129.0,73.0,154.0,82.0,47.0,29.0,56.0,47.0,47.0,63.0,23.0,59.0,1.511,1.051,9.0,-39.0,10279.0,270.0,30.0
20160113.0,13.0,177.0,133.0,77.0,155.0,85.0,45.0,30.0,53.0,48.0,54.0,63.0,28.0,57.0,1.283,1.078,6.0,-38.0,10279.0,270.0,20.0
20160113.0,14.0,171.0,129.0,80.0,148.0,88.0,41.0,31.0,56.0,49.0,51.0,64.0,32.0,56.0,1.215,1.1,3.0,-36.0,10279.0,270.0,20.0
20160113.0,15.0,171.0,129.0,84.0,148.0,91.0,39.0,32.0,60.0,50.0,46.0,63.0,36.0,56.0,1.209,1.123,0.0,-35.0,10279.0,270.0,20.0
20160113.0,16.0,172.0,130.0,87.0,144.0,94.0,36.0,33.0,63.0,51.0,44.0,63.0,40.0,56.0,1.204,1.144,-4.0,-35.0,10278.0,260.0,10.0
20160113.0,17.0,170.0,128.0,90.0,150.0,97.0,35.0,34.0,72.0,53.0,37.0,61.0,42.0,55.0,1.352,1.171,-8.0,-35.0,10277.0,250.0,10.0
20160113.0,18.0,182.0,137.0,94.0,159.0,102.0,36.0,35.0,80.0,54.0,28.0,60.0,43.0,55.0,1.511,1.204,-12.0,-35.0,10276.0,250.0,10.0
20160113.0,19.0,189.0,142.0,97.0,158.0,106.0,36.0,35.0,82.0,56.0,25.0,60.0,41.0,54.0,1.514,1.236,-14.0,-36.0,10273.0,160.0,0.0
20160113.0,20.0,186.0,140.0,101.0,160.0,110.0,36.0,36.0,83.0,58.0,22.0,59.0,38.0,53.0,1.514,1.272,-15.0,-38.0,10271.0,80.0,0.0
20160113.0,21.0,189.0,142.0,105.0,163.0,113.0,36.0,37.0,84.0,60.0,17.0,58.0,34.0,52.0,1.5659999999999998,1.31,-17.0,-39.0,10268.0,0.0,0.0
20160113.0,22.0,198.0,148.0,109.0,170.0,118.0,37.0,38.0,84.0,62.0,16.0,58.0,29.0,49.0,1.598,1.348,-15.0,-36.0,10272.0,80.0,0.0
20160113.0,23.0,203.0,152.0,113.0,170.0,122.0,36.0,39.0,82.0,63.0,15.0,58.0,26.0,48.0,1.597,1.385,-12.0,-33.0,10277.0,160.0,0.0
20160114.0,0.0,196.0,147.0,117.0,160.0,126.0,33.0,39.0,78.0,64.0,15.0,58.0,22.0,45.0,1.543,1.42,-10.0,-30.0,10281.0,250.0,10.0
20160114.0,1.0,184.0,138.0,121.0,154.0,132.0,33.0,39.0,74.0,65.0,15.0,58.0,19.0,44.0,1.49,1.432,5.0,-26.0,10278.0,250.0,10.0
20160114.0,2.0,188.0,141.0,124.0,154.0,134.0,33.0,39.0,72.0,66.0,31.0,66.0,19.0,44.0,1.485,1.429,20.0,-22.0,10274.0,250.0,10.0
20160114.0,3.0,182.0,137.0,126.0,149.0,136.0,32.0,39.0,67.0,67.0,20.0,66.0,19.0,44.0,1.479,1.4369999999999998,35.0,-18.0,10271.0,250.0,10.0
20160114.0,4.0,174.0,131.0,128.0,138.0,138.0,34.0,39.0,64.0,67.0,21.0,66.0,19.0,43.0,1.598,1.443,45.0,-21.0,10259.0,250.0,10.0
20160114.0,5.0,174.0,131.0,129.0,144.0,139.0,34.0,38.0,67.0,68.0,16.0,66.0,18.0,43.0,1.565,1.4409999999999998,54.0,-24.0,10246.0,250.0,10.0
20160114.0,6.0,178.0,134.0,131.0,145.0,140.0,36.0,38.0,71.0,68.0,12.0,66.0,18.0,43.0,1.606,1.452,64.0,-27.0,10234.0,250.0,20.0
20160114.0,7.0,185.0,139.0,132.0,155.0,142.0,40.0,39.0,75.0,69.0,10.0,66.0,17.0,43.0,1.812,1.474,61.0,-23.0,10235.0,160.0,10.0
20160114.0,8.0,196.0,147.0,134.0,175.0,145.0,48.0,38.0,76.0,69.0,11.0,66.0,17.0,43.0,2.202,1.511,58.0,-20.0,10235.0,80.0,0.0
20160114.0,9.0,211.0,160.0,136.0,188.0,152.0,60.0,39.0,79.0,71.0,14.0,66.0,17.0,43.0,2.6010000000000004,1.564,55.0,-16.0,10236.0,0.0,0.0
